"id","event_date","event_time","event_name","actual","forecast","previous","actual_forecast","actual_previous","importance","report_period","unit","scale","update_date","update_time","update_news","update_pre","futures_relation_1","futures_relation_2","specific_relation_1","specific_relation_2","specific_relation_3","specific_relation_4","specific_relation_5","specific_relation_6","specific_relation_7","url","ignored","important"
"15084053","2022-06-08","10:30:00","EIA Weekly Rfg Stocks*",NULL,NULL,0.001,NULL,NULL,-1,"w/o May. 30, 2022","Barrel","M","2022-06-08","04:02:02",False,False,"Energy",NULL,"CVX","VLO","SLB",NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15084053","2022-06-08","10:30:00","EIA Wkly Crude Cushing*",NULL,NULL,0.256,NULL,NULL,-1,"w/o May. 30, 2022","Barrel","M","2022-06-08","04:02:02",False,False,"Energy",NULL,"CVX","VLO","SLB",NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15084053","2022-06-08","10:30:00","EIA Wkly Crude Stk*",NULL,-2.25,-5.068,NULL,NULL,NULL,"w/o May. 30, 2022","Barrel","M","2022-06-08","04:02:02",False,False,"Energy",NULL,"CVX","VLO","SLB",NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,True
"15084053","2022-06-08","10:30:00","EIA Wkly Dist. Stk*",NULL,0.7,-0.53,NULL,NULL,NULL,"w/o May. 30, 2022","Barrel","M","2022-06-08","04:02:02",False,False,"Energy",NULL,"CVX","VLO","SLB",NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15084053","2022-06-08","10:30:00","EIA Wkly Gsln Stk*",NULL,1.55,-0.711,NULL,NULL,-1,"w/o May. 30, 2022","Barrel","M","2022-06-08","04:02:02",False,False,"Energy",NULL,"CVX","VLO","SLB",NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15084053","2022-06-08","10:30:00","EIA Wkly Refn Util*",NULL,0.5,-0.6,NULL,NULL,-1,"w/o May. 30, 2022","%",NULL,"2022-06-08","04:02:02",False,False,"Energy",NULL,"CVX","VLO","SLB",NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15084054","2022-06-15","10:30:00","EIA Weekly Crude Imports*",NULL,NULL,1.694,NULL,NULL,-1,"w/o Jun. 6, 2022","Barrel","M","2022-06-09","04:02:02",False,False,"Energy",NULL,"CVX","VLO","SLB",NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15084054","2022-06-15","10:30:00","EIA Weekly Crude Runs*",NULL,NULL,0.354,NULL,NULL,-1,"w/o Jun. 6, 2022","Barrel/Day","M","2022-06-09","04:02:02",False,False,"Energy",NULL,"CVX","VLO","SLB",NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15084054","2022-06-15","10:30:00","EIA Weekly Dist Output*",NULL,NULL,0.017,NULL,NULL,-1,"w/o Jun. 6, 2022","Barrel/Day","M","2022-06-09","04:02:02",False,False,"Energy",NULL,"CVX","VLO","SLB",NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15084054","2022-06-15","10:30:00","EIA Weekly Gasoline O/P*",NULL,NULL,0.073,NULL,NULL,-1,"w/o Jun. 6, 2022","Barrel/Day","M","2022-06-09","04:02:02",False,False,"Energy",NULL,"CVX","VLO","SLB",NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15084054","2022-06-15","10:30:00","EIA Weekly Heatoil Stock*",NULL,NULL,-0.508,NULL,NULL,-1,"w/o Jun. 6, 2022","Barrel","M","2022-06-09","04:02:02",False,False,"Energy",NULL,"CVX","VLO","SLB",NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15084054","2022-06-15","10:30:00","EIA Weekly Prods Imports*",NULL,NULL,-0.131,NULL,NULL,-1,"w/o Jun. 6, 2022","Barrel/Day","M","2022-06-09","04:02:02",False,False,"Energy",NULL,"CVX","VLO","SLB",NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15084054","2022-06-15","10:30:00","EIA Weekly Rfg Stocks*",NULL,NULL,0.001,NULL,NULL,-1,"w/o Jun. 6, 2022","Barrel","M","2022-06-09","04:02:02",False,False,"Energy",NULL,"CVX","VLO","SLB",NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15084054","2022-06-15","10:30:00","EIA Wkly Crude Cushing*",NULL,NULL,-1.593,NULL,NULL,-1,"w/o Jun. 6, 2022","Barrel","M","2022-06-09","04:02:02",False,False,"Energy",NULL,"CVX","VLO","SLB",NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15084054","2022-06-15","10:30:00","EIA Wkly Crude Stk*",NULL,NULL,2.025,NULL,NULL,NULL,"w/o Jun. 6, 2022","Barrel","M","2022-06-09","04:02:02",False,False,"Energy",NULL,"CVX","VLO","SLB",NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,True
"15084054","2022-06-15","10:30:00","EIA Wkly Dist. Stk*",NULL,NULL,2.592,NULL,NULL,NULL,"w/o Jun. 6, 2022","Barrel","M","2022-06-09","04:02:02",False,False,"Energy",NULL,"CVX","VLO","SLB",NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15084054","2022-06-15","10:30:00","EIA Wkly Gsln Stk*",NULL,NULL,-0.812,NULL,NULL,-1,"w/o Jun. 6, 2022","Barrel","M","2022-06-09","04:02:02",False,False,"Energy",NULL,"CVX","VLO","SLB",NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15084054","2022-06-15","10:30:00","EIA Wkly Refn Util*",NULL,NULL,1.6,NULL,NULL,-1,"w/o Jun. 6, 2022","%",NULL,"2022-06-09","04:02:02",False,False,"Energy",NULL,"CVX","VLO","SLB",NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15089152","2022-05-12","12:00:00","Fla Orange Output 21/22 *",NULL,NULL,38.2,NULL,NULL,-1,"May. 2022","Number of","M","2022-05-13","04:02:01",False,False,NULL,NULL,"/OJ",NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",True,NULL
"15090230","2022-05-04","07:00:00","MBA 30-Yr Mortgage Rate",5.36,NULL,5.37,NULL,-0.0019,-1,"w/o Apr. 25, 2022","%",NULL,"2022-05-04","07:04:47",True,False,"Economy","Interest",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15090230","2022-05-04","07:00:00","MBA Mortgage Applications",2.5,NULL,-8.3,NULL,1.3012,-1,"w/o Apr. 25, 2022","%",NULL,"2022-05-04","07:03:46",True,True,"Economy","Interest",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,True
"15090230","2022-05-04","07:00:00","MBA Purchase Index",244.4,NULL,234.7,NULL,0.0413,-1,"w/o Apr. 25, 2022","Index",NULL,"2022-05-04","07:03:46",True,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15090230","2022-05-04","07:00:00","Mortgage Market Index",351.8,NULL,343.1,NULL,0.0254,-1,"w/o Apr. 25, 2022","Index",NULL,"2022-05-04","07:04:47",True,False,"Economy","Interest","ITB","WHR","HD","CX",NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15090230","2022-05-04","07:00:00","Mortgage Refinance Index",932.3,NULL,930.7,NULL,0.0017,-1,"w/o Apr. 25, 2022","Index",NULL,"2022-05-04","07:04:47",True,False,"Economy","Interest","ITB","WHR","HD","CX",NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15090231","2022-05-11","07:00:00","MBA 30-Yr Mortgage Rate",5.53,NULL,5.36,NULL,0.0317,-1,"w/o May. 2, 2022","%",NULL,"2022-05-11","07:05:19",True,False,"Economy","Interest",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15090231","2022-05-11","07:00:00","MBA Mortgage Applications",2.0,NULL,2.5,NULL,-0.2,-1,"w/o May. 2, 2022","%",NULL,"2022-05-11","07:05:19",True,True,"Economy","Interest",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,True
"15090231","2022-05-11","07:00:00","MBA Purchase Index",255.4,NULL,244.4,NULL,0.045,-1,"w/o May. 2, 2022","Index",NULL,"2022-05-11","07:05:19",True,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15090231","2022-05-11","07:00:00","Mortgage Market Index",358.9,NULL,351.8,NULL,0.0202,-1,"w/o May. 2, 2022","Index",NULL,"2022-05-11","07:05:19",True,False,"Economy","Interest","ITB","WHR","HD","CX",NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15090231","2022-05-11","07:00:00","Mortgage Refinance Index",913.6,NULL,932.3,NULL,-0.0201,-1,"w/o May. 2, 2022","Index",NULL,"2022-05-11","07:05:19",True,False,"Economy","Interest","ITB","WHR","HD","CX",NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15090232","2022-05-18","07:00:00","MBA 30-Yr Mortgage Rate",5.49,NULL,5.53,NULL,-0.0072,-1,"w/o May. 9, 2022","%",NULL,"2022-05-18","07:04:18",True,False,"Economy","Interest",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15090232","2022-05-18","07:00:00","MBA Mortgage Applications",-11.0,NULL,2.0,NULL,-6.5,-1,"w/o May. 9, 2022","%",NULL,"2022-05-18","07:04:18",True,True,"Economy","Interest",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,True
"15090232","2022-05-18","07:00:00","MBA Purchase Index",225.0,NULL,255.4,NULL,-0.119,-1,"w/o May. 9, 2022","Index",NULL,"2022-05-18","07:05:19",True,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15090232","2022-05-18","07:00:00","Mortgage Market Index",319.4,NULL,358.9,NULL,-0.1101,-1,"w/o May. 9, 2022","Index",NULL,"2022-05-18","07:04:18",True,False,"Economy","Interest","ITB","WHR","HD","CX",NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15090232","2022-05-18","07:00:00","Mortgage Refinance Index",826.9,NULL,913.6,NULL,-0.0949,-1,"w/o May. 9, 2022","Index",NULL,"2022-05-18","07:04:18",True,False,"Economy","Interest","ITB","WHR","HD","CX",NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15090233","2022-05-25","07:00:00","MBA 30-Yr Mortgage Rate",5.46,NULL,5.49,NULL,-0.0055,-1,"w/o May. 16, 2022","%",NULL,"2022-05-25","07:31:43",True,False,"Economy","Interest",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15090233","2022-05-25","07:00:00","MBA Mortgage Applications",-1.2,NULL,-11.0,NULL,0.8909,-1,"w/o May. 16, 2022","%",NULL,"2022-05-25","07:33:45",True,True,"Economy","Interest",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,True
"15090233","2022-05-25","07:00:00","MBA Purchase Index",225.5,NULL,225.0,NULL,0.0022,-1,"w/o May. 16, 2022","Index",NULL,"2022-05-25","07:31:43",True,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15090233","2022-05-25","07:00:00","Mortgage Market Index",315.5,NULL,319.4,NULL,-0.0122,-1,"w/o May. 16, 2022","Index",NULL,"2022-05-25","07:32:13",True,False,"Economy","Interest","ITB","WHR","HD","CX",NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15090233","2022-05-25","07:00:00","Mortgage Refinance Index",794.9,NULL,826.9,NULL,-0.0387,-1,"w/o May. 16, 2022","Index",NULL,"2022-05-25","07:32:13",True,False,"Economy","Interest","ITB","WHR","HD","CX",NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15090234","2022-06-01","07:00:00","MBA 30-Yr Mortgage Rate",5.33,NULL,5.46,NULL,-0.0238,-1,"w/o May. 23, 2022","%",NULL,"2022-06-01","07:03:12",True,False,"Economy","Interest",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15090234","2022-06-01","07:00:00","MBA Mortgage Applications",-2.3,NULL,-1.2,NULL,-0.9167,-1,"w/o May. 23, 2022","%",NULL,"2022-06-01","07:03:43",True,True,"Economy","Interest",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,True
"15090234","2022-06-01","07:00:00","MBA Purchase Index",224.1,NULL,225.5,NULL,-0.0062,-1,"w/o May. 23, 2022","Index",NULL,"2022-06-01","07:03:12",True,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15090234","2022-06-01","07:00:00","Mortgage Market Index",308.3,NULL,315.5,NULL,-0.0228,-1,"w/o May. 23, 2022","Index",NULL,"2022-06-01","07:04:44",True,False,"Economy","Interest","ITB","WHR","HD","CX",NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15090234","2022-06-01","07:00:00","Mortgage Refinance Index",751.6,NULL,794.9,NULL,-0.0545,-1,"w/o May. 23, 2022","Index",NULL,"2022-06-01","07:04:44",True,False,"Economy","Interest","ITB","WHR","HD","CX",NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15090235","2022-06-08","07:00:00","MBA 30-Yr Mortgage Rate",NULL,NULL,5.33,NULL,NULL,-1,"w/o May. 30, 2022","%",NULL,"2022-06-08","04:02:02",False,False,"Economy","Interest",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15090235","2022-06-08","07:00:00","MBA Mortgage Applications",NULL,NULL,-2.3,NULL,NULL,-1,"w/o May. 30, 2022","%",NULL,"2022-06-08","04:02:02",False,True,"Economy","Interest",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,True
"15090235","2022-06-08","07:00:00","MBA Purchase Index",NULL,NULL,224.1,NULL,NULL,-1,"w/o May. 30, 2022","Index",NULL,"2022-06-08","04:02:02",False,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15090235","2022-06-08","07:00:00","Mortgage Market Index",NULL,NULL,308.3,NULL,NULL,-1,"w/o May. 30, 2022","Index",NULL,"2022-06-08","04:02:02",False,False,"Economy","Interest","ITB","WHR","HD","CX",NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15090235","2022-06-08","07:00:00","Mortgage Refinance Index",NULL,NULL,751.6,NULL,NULL,-1,"w/o May. 30, 2022","Index",NULL,"2022-06-08","04:02:02",False,False,"Economy","Interest","ITB","WHR","HD","CX",NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15090236","2022-06-15","07:00:00","MBA 30-Yr Mortgage Rate",NULL,NULL,5.4,NULL,NULL,-1,"w/o Jun. 6, 2022","%",NULL,"2022-06-09","04:02:01",False,False,"Economy","Interest",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15090236","2022-06-15","07:00:00","MBA Mortgage Applications",NULL,NULL,-6.5,NULL,NULL,-1,"w/o Jun. 6, 2022","%",NULL,"2022-06-09","04:02:01",False,False,"Economy","Interest",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,True
"15090236","2022-06-15","07:00:00","MBA Purchase Index",NULL,NULL,208.2,NULL,NULL,-1,"w/o Jun. 6, 2022","Index",NULL,"2022-06-09","04:02:01",False,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15090236","2022-06-15","07:00:00","Mortgage Market Index",NULL,NULL,288.4,NULL,NULL,-1,"w/o Jun. 6, 2022","Index",NULL,"2022-06-09","04:02:01",False,False,"Economy","Interest","ITB","WHR","HD","CX",NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15090236","2022-06-15","07:00:00","Mortgage Refinance Index",NULL,NULL,709.5,NULL,NULL,-1,"w/o Jun. 6, 2022","Index",NULL,"2022-06-09","04:02:01",False,False,"Economy","Interest","ITB","WHR","HD","CX",NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15092782","2022-04-29","10:00:00","U Mich 1Yr Inf Final*",5.4,NULL,5.4,NULL,NULL,-1,"Apr. 2022","%",NULL,"2022-04-29","13:08:35",False,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",True,NULL
"15092782","2022-04-29","10:00:00","U Mich 5-Yr Inf Final*",3.0,NULL,3.0,NULL,NULL,-1,"Apr. 2022","%",NULL,"2022-04-29","13:08:35",False,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",True,NULL
"15092782","2022-04-29","10:00:00","U Mich Conditions Final*",69.4,NULL,67.2,NULL,0.0327,-1,"Apr. 2022","Index",NULL,"2022-04-29","13:08:35",False,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",True,NULL
"15092782","2022-04-29","10:00:00","U Mich Expectations Final*",62.5,NULL,54.3,NULL,0.151,-1,"Apr. 2022","Index",NULL,"2022-04-29","13:08:35",False,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",True,NULL
"15092782","2022-04-29","10:00:00","U Mich Sentiment Final",65.2,65.7,59.4,-0.0076,0.0976,NULL,"Apr. 2022","Index",NULL,"2022-04-29","13:08:35",False,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",True,NULL
"15092783","2022-05-27","10:00:00","U Mich 1Yr Inf Final*",5.4,NULL,5.4,NULL,NULL,-1,"May. 2022","%",NULL,"2022-05-27","10:04:35",True,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15092783","2022-05-27","10:00:00","U Mich 5-Yr Inf Final*",3.0,NULL,3.0,NULL,NULL,-1,"May. 2022","%",NULL,"2022-05-27","10:05:36",True,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15092783","2022-05-27","10:00:00","U Mich Conditions Final*",63.3,NULL,69.4,NULL,-0.0879,-1,"May. 2022","Index",NULL,"2022-05-27","10:03:35",True,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15092783","2022-05-27","10:00:00","U Mich Expectations Final*",55.2,NULL,62.5,NULL,-0.1168,-1,"May. 2022","Index",NULL,"2022-05-27","10:03:35",True,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15092783","2022-05-27","10:00:00","U Mich Sentiment Final",58.4,59.1,65.2,-0.0118,-0.1043,NULL,"May. 2022","Index",NULL,"2022-05-27","10:03:35",True,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15092820","2022-05-13","10:00:00","U Mich 1Yr Inf Prelim*",NULL,NULL,5.4,NULL,NULL,-1,"May. 2022","%",NULL,"2022-05-13","12:00:18",False,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",True,NULL
"15092820","2022-05-13","10:00:00","U Mich 5-Yr Inf Prelim*",3.0,NULL,3.0,NULL,NULL,-1,"May. 2022","%",NULL,"2022-05-13","10:05:49",True,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15092820","2022-05-13","10:00:00","U Mich Conditions Prelim",NULL,70.5,68.1,NULL,NULL,-1,"May. 2022","Index",NULL,"2022-05-13","12:00:18",False,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",True,NULL
"15092820","2022-05-13","10:00:00","U Mich Expectations Prelim",NULL,63.0,64.1,NULL,NULL,-1,"May. 2022","Index",NULL,"2022-05-13","12:00:18",False,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",True,NULL
"15092820","2022-05-13","10:00:00","U Mich Sentiment Prelim",NULL,64.0,65.7,NULL,NULL,NULL,"May. 2022","Index",NULL,"2022-05-13","12:00:18",False,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",True,NULL
"15092827","2022-06-10","10:00:00","U Mich 1Yr Inf Prelim*",NULL,NULL,5.4,NULL,NULL,-1,"Jun. 2022","%",NULL,"2022-06-09","04:02:01",False,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15092827","2022-06-10","10:00:00","U Mich 5-Yr Inf Prelim*",NULL,NULL,3.0,NULL,NULL,-1,"Jun. 2022","%",NULL,"2022-06-09","04:02:01",False,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15092827","2022-06-10","10:00:00","U Mich Conditions Prelim",NULL,62.5,63.6,NULL,NULL,-1,"Jun. 2022","Index",NULL,"2022-06-09","04:02:01",False,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15092827","2022-06-10","10:00:00","U Mich Expectations Prelim",NULL,54.5,56.3,NULL,NULL,-1,"Jun. 2022","Index",NULL,"2022-06-09","04:02:01",False,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15092827","2022-06-10","10:00:00","U Mich Sentiment Prelim",NULL,58.0,59.1,NULL,NULL,NULL,"Jun. 2022","Index",NULL,"2022-06-09","04:02:01",False,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15097480","2022-05-23","16:00:00","Cold Pork Belly Stocks",58.702,NULL,56.779,NULL,0.0339,-1,"Apr. 2022","Pound","M","2022-05-24","04:02:01",True,False,NULL,NULL,"/HE",NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15097480","2022-05-23","16:00:00","Cold Storage- FCOJ Stock",0.489,NULL,0.479,NULL,0.0209,-1,"Apr. 2022","Pound","B","2022-05-24","04:02:01",True,False,"Economy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15097480","2022-05-23","16:00:00","Cold Storage-Beef Stocks",531.728,NULL,536.887,NULL,-0.0096,-1,"Apr. 2022","Pound","M","2022-05-24","04:02:01",True,False,NULL,NULL,"/LE",NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",False,NULL
"15097493","2022-05-20","16:00:00","USDA-Cattle Marketed*",NULL,98.0,98.0,NULL,NULL,-1,"Apr. 2022","%",NULL,"2022-05-20","18:00:10",False,False,NULL,NULL,"/LE",NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",True,NULL
"15097493","2022-05-20","16:00:00","USDA-Cattle Placed On Fd*",NULL,96.7,100.0,NULL,NULL,-1,"Apr. 2022","Index",NULL,"2022-05-20","18:00:10",False,False,NULL,NULL,"/LE",NULL,NULL,NULL,NULL,NULL,NULL,"https://www.tradingview.com/widget/economic-calendar/",True,NULL
